Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
HADOOP-10468,Bug,Blocker,,TestMetricsSystemImpl.testMultiThreadedPublish fails intermediately,TestMetricsSystemImpl.testMultiThreadedPublish can fail intermediately due to the insufficient size of the sink queue: The unit test should increase the default queue size to avoid intermediate failure.,Closed,Fixed,,Akira Ajisaka,Haohui Mai,Tue; 8 Apr 2014 00:54:12 +0000,Fri; 15 Aug 2014 05:39:31 +0000,Tue; 15 Jul 2014 20:01:17 +0000,,2.5.0,,,HADOOP-10692,https://issues.apache.org/jira/browse/HADOOP-10468
HADOOP-10469,Improvement,Major,security,ProxyUser improvements,This is an umbrella jira which addresses few enhancements to proxyUser capability via sub tasks,Resolved,Fixed,,Benoy Antony,Benoy Antony,Tue; 8 Apr 2014 17:11:20 +0000,Fri; 31 Oct 2014 19:53:11 +0000,Fri; 31 Oct 2014 19:53:11 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10469
HADOOP-10470,Sub-task,Major,security,Change synchronization mechanism in ProxyUsers to readwrite lock,Currently ProxyUsers class achieve synchronization via synchornized. Performance on  ProxyUsers.authorize can be improved by replacing this with read/write lock.,Resolved,Duplicate,NULL,Benoy Antony,Benoy Antony,Tue; 8 Apr 2014 17:14:36 +0000,Thu; 24 Apr 2014 13:54:07 +0000,Thu; 24 Apr 2014 13:54:07 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10470
HADOOP-10471,Sub-task,Major,security,Reduce the visibility of constants in ProxyUsers,Most of the constants in proxyusers have public visibility unnecessarily. These public constants should be set to private  and their external usage should be replaced by the corresponding functions.,Closed,Fixed,,Benoy Antony,Benoy Antony,Tue; 8 Apr 2014 17:16:08 +0000,Fri; 15 Aug 2014 05:39:36 +0000,Tue; 6 May 2014 22:39:16 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10471
HADOOP-10472,Bug,Minor,,KerberosAuthenticator should use org.apache.commons.logging.LogFactory instead of org.slf4j.LoggerFactory,,Resolved,Invalid,,Jing Zhao,Jing Zhao,Tue; 8 Apr 2014 20:12:29 +0000,Tue; 22 Apr 2014 23:49:43 +0000,Tue; 22 Apr 2014 23:49:43 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10472
HADOOP-10473,Bug,Minor,test,TestCallQueueManager is still flaky,testSwapUnderContention counts the calls and then interrupts as shown below.  There could be call after counting the call but before interrupt.,Closed,Fixed,,Tsz Wo Nicholas Sze,Tsz Wo Nicholas Sze,Tue; 8 Apr 2014 21:43:36 +0000,Mon; 30 Jun 2014 08:18:09 +0000,Wed; 9 Apr 2014 16:51:31 +0000,,,,,HADOOP-10395,https://issues.apache.org/jira/browse/HADOOP-10473
HADOOP-10474,Improvement,Major,,Move o.a.h.record to hadoop-streaming,The classes in o.a.h.record have been deprecated for more than a year and a half. They should be removed. As the first step; the jira moves all these classes into the hadoop-streaming project; which is the only user of these classes.,Resolved,Fixed,,Haohui Mai,Haohui Mai,Tue; 8 Apr 2014 22:00:43 +0000,Fri; 13 May 2016 05:08:01 +0000,Mon; 19 May 2014 20:37:55 +0000,,,,,HADOOP-10485,https://issues.apache.org/jira/browse/HADOOP-10474
HADOOP-10475,Bug,Major,security,ConcurrentModificationException in AbstractDelegationTokenSelector.selectToken(),While running a hive job on a HA cluster saw ConcurrentModificationException in AbstractDelegationTokenSelector.selectToken(),Closed,Fixed,,Jing Zhao,Arpit Gupta,Tue; 8 Apr 2014 22:40:56 +0000,Fri; 15 Aug 2014 05:39:30 +0000,Wed; 9 Apr 2014 04:58:08 +0000,,2.4.0,,,,https://issues.apache.org/jira/browse/HADOOP-10475
HADOOP-10476,Sub-task,Major,build,Bumping the findbugs version to 3.0.0,The findbug version used by hadoop is pretty old (1.3.9). The old version of Findbugs itself have some bugs (like http://sourceforge.net/p/findbugs/bugs/918/; hit by HADOOP-10474).Futhermore; Java 8 is only supported by findbugs 3.0.0 or newer.It's a good time to bump the findbugs version to 3.0.0.,Closed,Fixed,,Haohui Mai,Haohui Mai,Tue; 8 Apr 2014 23:43:03 +0000,Fri; 24 Apr 2015 22:49:01 +0000,Tue; 9 Dec 2014 18:39:04 +0000,,,,,HADOOP-10574,https://issues.apache.org/jira/browse/HADOOP-10476
HADOOP-10477,Improvement,Major,,Clean up findbug warnings found by findbugs 3.0.0,This is an umbrella jira to clean up the new findbug warnings found by findbugs 3.0.0.,Resolved,Fixed,,Haohui Mai,Haohui Mai,Wed; 9 Apr 2014 00:15:16 +0000,Thu; 17 Mar 2016 20:37:45 +0000,Tue; 24 Feb 2015 00:39:38 +0000,,,,,HADOOP-8594;HADOOP-12937,https://issues.apache.org/jira/browse/HADOOP-10477
HADOOP-10478,Sub-task,Major,,Fix new findbugs warnings in hadoop-maven-plugins,The following findbug warning needs to be fixed:,Closed,Fixed,,Li Lu,Haohui Mai,Wed; 9 Apr 2014 00:19:36 +0000,Fri; 24 Apr 2015 22:49:11 +0000,Tue; 24 Feb 2015 00:38:47 +0000,,,newbie,,,https://issues.apache.org/jira/browse/HADOOP-10478
HADOOP-10479,Sub-task,Major,,Fix new findbugs warnings in hadoop-minikdc,The following findbugs warnings need to be fixed:,Closed,Fixed,,Swarnim Kulkarni,Haohui Mai,Wed; 9 Apr 2014 00:24:37 +0000,Fri; 15 Aug 2014 05:39:40 +0000,Fri; 20 Jun 2014 22:25:40 +0000,,,newbie,,,https://issues.apache.org/jira/browse/HADOOP-10479
HDFS-7515,Bug,Major,,Fix new findbugs warnings in hadoop-hdfs,The following findbugs warnings need to be fixed:,Closed,Fixed,HDFS-7510;HDFS-7511;HDFS-7512,Haohui Mai,Haohui Mai,Wed; 9 Apr 2014 00:28:46 +0000,Fri; 24 Apr 2015 23:22:39 +0000,Thu; 11 Dec 2014 20:37:31 +0000,,,,,,https://issues.apache.org/jira/browse/HDFS-7515
HADOOP-10481,Sub-task,Major,,Fix new findbugs warnings in hadoop-auth,The following findbugs warnings need to be fixed:,Resolved,Duplicate,HADOOP-11379,Swarnim Kulkarni,Haohui Mai,Wed; 9 Apr 2014 00:35:37 +0000,Wed; 10 Dec 2014 04:49:48 +0000,Tue; 9 Dec 2014 23:22:52 +0000,,,newbie,,,https://issues.apache.org/jira/browse/HADOOP-10481
HADOOP-10482,Sub-task,Major,,Fix various findbugs warnings in hadoop-common,The following findbugs warnings need to be fixed:,Closed,Fixed,HADOOP-9285,Haohui Mai,Haohui Mai,Wed; 9 Apr 2014 00:39:25 +0000,Fri; 24 Apr 2015 22:48:59 +0000,Wed; 10 Dec 2014 20:44:58 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10482
HADOOP-10483,Bug,Trivial,,AbstractDelegationTokenSecretManager.ExpiredTokenRemover should use adaptable unit to print time,Currently; ExpiredTokenRemover uses minute(s) as unit to print tokenRemoverScanInterval. If user entered a value less than 1 min; it will become 0 in output log. It's better to use format like 0d:1h:3m:2s:3ms to print time.,Open,Unresolved,,Unassigned,Wangda Tan,Wed; 9 Apr 2014 02:06:51 +0000,Wed; 3 Dec 2014 23:00:20 +0000,,,2.4.0,,,,https://issues.apache.org/jira/browse/HADOOP-10483
HADOOP-10484,Improvement,Major,,Remove o.a.h.conf.Reconfig*,A search reveals that these classes are not used by hadoop and any downstream projects after 0.20. The have not been maintained since 2011.This jira proposes to remove them from hadoop-common.,Resolved,Invalid,,Haohui Mai,Haohui Mai,Wed; 9 Apr 2014 03:08:29 +0000,Wed; 27 Aug 2014 18:24:19 +0000,Wed; 27 Aug 2014 18:24:19 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10484
HADOOP-10485,Improvement,Major,tools,Remove dead classes in hadoop-streaming,Hadoop-streaming no longer requires many classes in o.a.h.record. This jira removes the dead code.,Resolved,Fixed,,Haohui Mai,Haohui Mai,Wed; 9 Apr 2014 04:35:25 +0000,Fri; 13 May 2016 05:11:02 +0000,Wed; 9 Apr 2014 18:13:29 +0000,,,,,HADOOP-10474,https://issues.apache.org/jira/browse/HADOOP-10485
HADOOP-10486,Improvement,Major,,Remove typedbytes support from hadoop-streaming,The typed record support in hadoop-streaming is based upon the deprecated records package. Neither of them are actively maintained. This jira proposes to remove them.,Resolved,Invalid,,Haohui Mai,Haohui Mai,Wed; 9 Apr 2014 04:57:11 +0000,Wed; 27 Aug 2014 18:25:06 +0000,Wed; 27 Aug 2014 18:25:06 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10486
HADOOP-10487,Bug,Major,,Racy code in UserGroupInformation#ensureInitialized(),UserGroupInformation#ensureInitialized() uses the double-check-locking pattern to reduce the synchronization cost: As Todd Lipcon pointed out in the original jira (HADOOP-9748). This pattern is incorrect. Please see more details in http://en.wikipedia.org/wiki/Double-checked_locking and http://www.cs.umd.edu/~pugh/java/memoryModel/DoubleCheckedLocking.htmlThis jira proposes to use the static class holder pattern to do it correctly.,Open,Unresolved,,Haohui Mai,Haohui Mai,Thu; 10 Apr 2014 00:55:16 +0000,Mon; 14 Apr 2014 21:22:36 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10487
HADOOP-10488,Bug,Major,test,TestKeyProviderFactory fails randomly,This test is fail randomly depending on the order of execution of the test methods; the reason is that the keystore used by the different testmethods is the same. We should either delete it before/after each test; or we should use a diff diff or each run.,Closed,Fixed,,Alejandro Abdelnur,Alejandro Abdelnur,Thu; 10 Apr 2014 05:22:46 +0000,Thu; 12 May 2016 18:27:59 +0000,Thu; 10 Apr 2014 17:31:51 +0000,,3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10488
HADOOP-10489,Bug,Major,,UserGroupInformation#getTokens and UserGroupInformation#addToken can lead to ConcurrentModificationException,Currently UserGroupInformation#getTokens and UserGroupInformation#addToken uses UGI's monitor to protect the iteration and modification of Credentials#tokenMap. Per discussion in HADOOP-10475; this can still lead to ConcurrentModificationException.,Closed,Fixed,,Robert Kanter,Jing Zhao,Thu; 10 Apr 2014 21:24:20 +0000,Fri; 15 Aug 2014 05:39:33 +0000,Mon; 19 May 2014 19:59:32 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10489
HADOOP-10490,Bug,Minor,test,TestMapFile and TestBloomMapFile leak file descriptors.,Multiple tests in TestMapFile and TestBloomMapFile open files but don't close them.  On Windows; the leaked file descriptors cause subsequent tests to fail; because file locks are still held while trying to delete the test data directory.,Closed,Fixed,,Chris Nauroth,Chris Nauroth,Thu; 10 Apr 2014 23:42:46 +0000,Thu; 12 May 2016 18:27:28 +0000,Fri; 11 Apr 2014 04:55:14 +0000,,2.4.0;3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10490
HADOOP-10491,Improvement,Major,security,Add Collection of Labels to KeyProvider API,A set of arbitrary labels would provide opportunity for interesting access policy decisions based on things like classification; etc.,Open,Unresolved,,Larry McCay,Larry McCay,Fri; 11 Apr 2014 12:46:32 +0000,Fri; 11 Apr 2014 12:50:05 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10491
HADOOP-10492,Bug,Major,,Help Commands needs change after deprecation,As hadoop dfs is deprecated; the help should show usage with HDFSe.g in the following command it still refers to Usage: hadoop fs generic optionsD:\Apps\java\BI\hadoop\hw\hdp\hadoop-2.2.0.2.0.6.0-0009hdfs dfsUsage: hadoop fs generic options        -appendToFile localsrc ... dst&#93;        [-cat -ignoreCrc src ...]        -checksum src ...        [-chgrp -R GROUP PATH...]        [-chmod -R MODE;MODE... | OCTALMODE PATH...]        [-chown -R OWNER[:GROUP] PATH...]        [-copyFromLocal -f -p localsrc ... dst]        [-copyToLocal -p -ignoreCrc -crc src ... localdst]        [-count -q path ...]        [-cp -f -p src ... dst]        [-createSnapshot snapshotDir &lt;snapshotName&#93;]        -deleteSnapshot snapshotDir snapshotName&#93;        [-df -h &lt;path ...]        [-du -s -h path ...],Resolved,Not A Problem,,Unassigned,Raja Nagendra Kumar,Fri; 11 Apr 2014 12:57:42 +0000,Fri; 8 May 2015 21:43:14 +0000,Fri; 8 May 2015 21:43:14 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10492
HADOOP-10493,Bug,Major,,callid for RPCrequest and RPCresponse should match but they are not always which creates problem for someone like me who consumes these two types of TCP packets  ,release used: HW 2.1 callid for RPCrequest and RPCresponse should match but they are not always which creates problem for someone like me who consumes these two types of TCP packets and need to correlate the two.TCP packets could be provided if needed for demonstrate the problem.ThanksCharlene Sun,Open,Unresolved,,Unassigned,Charlene Sun,Sun; 13 Apr 2014 14:00:33 +0000,Sat; 19 Apr 2014 15:13:04 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10493
HADOOP-10494,Improvement,Trivial,fs/s3,Ensure Jets3tFileSystemStore respects URI path for block files,The Jets3tFileSystemStore will currently store all block files in the root of an S3 bucket. If you specify a path in your OutputFormat; those paths are created; and some of the supporting meta files are stored there; but all block files will reside in the root of the bucket.We tracked this down to this method here; which does not use the provided URI from the the job: https://github.com/apache/hadoop-common/blob/trunk/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/Jets3tFileSystemStore.java#L381,Open,Unresolved,,Unassigned,Mark J Greene,Sun; 13 Apr 2014 14:15:21 +0000,Mon; 14 Apr 2014 08:56:55 +0000,,,,easyfix,,,https://issues.apache.org/jira/browse/HADOOP-10494
HADOOP-10495,Bug,Trivial,fs;test,TestFileUtil fails on Windows due to bad permission assertions.,TestFileUtil contains some assertions that check java.io.File#canRead.  These assertions fail on Windows.  The java.io.File methods for checking permissions are known to be buggy in JDK 6.  We can replace these calls with our own custom FileUtil#canRead; which is correct on all platforms.,Closed,Fixed,,Chris Nauroth,Chris Nauroth,Sun; 13 Apr 2014 15:05:33 +0000,Thu; 12 May 2016 18:22:36 +0000,Mon; 14 Apr 2014 04:15:26 +0000,,2.4.0;3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10495
HADOOP-10496,Bug,Major,metrics,Metrics system FileSink can leak file descriptor.,FileSink opens a file.  If the MetricsSystem is shutdown; then the sink is discarded and the file is never closed; causing a file descriptor leak.,Closed,Fixed,,Chris Nauroth,Chris Nauroth,Sun; 13 Apr 2014 16:29:21 +0000,Thu; 12 May 2016 18:22:38 +0000,Mon; 14 Apr 2014 04:32:51 +0000,,2.4.0;3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10496
HDFS-6261,Task,Major,documentation,Document for enabling node group layer in HDFS,Most of patches from Umbrella JIRA HADOOP-8468  have committed; However there is no site to introduce NodeGroup-aware(HADOOP Virtualization Extensisons) and how to do configuration. so we need to doc it.1.  Doc NodeGroup-aware relate in http://hadoop.apache.org/docs/current 2.  Doc NodeGroup-aware properties in core-default.xml.,Patch Available,Unresolved,HADOOP-10512,Binglin Chang,Wenwu Peng,Mon; 14 Apr 2014 07:23:24 +0000,Mon; 8 Jun 2015 03:37:28 +0000,,,,documentation,,HADOOP-10512,https://issues.apache.org/jira/browse/HDFS-6261
HADOOP-10498,New Feature,Major,util,Add support for proxy server,HDFS-6218  HDFS-6219 require support for configurable proxy servers.,Closed,Fixed,,Daryn Sharp,Daryn Sharp,Mon; 14 Apr 2014 16:07:30 +0000,Thu; 12 May 2016 18:21:56 +0000,Tue; 15 Apr 2014 15:27:58 +0000,,2.0.0-alpha;3.0.0-alpha1,,,HADOOP-10566,https://issues.apache.org/jira/browse/HADOOP-10498
HADOOP-10499,Sub-task,Minor,security,Remove unused parameter from ProxyUsers.authorize(),The Configuration parameter is not used in the authorize() function. It can be removed and callers can be updated.Attaching the simple patch which removes the unused conf parameter and updates the callers.The ProxyUsers is defined as a private audience and so there shouldn't be any external callers.,Closed,Fixed,,Benoy Antony,Benoy Antony,Mon; 14 Apr 2014 17:10:42 +0000,Wed; 3 Sep 2014 20:36:28 +0000,Wed; 16 Apr 2014 23:18:20 +0000,,2.4.0,,,HBASE-11067;HDFS-6251;MAPREDUCE-5840,https://issues.apache.org/jira/browse/HADOOP-10499
